Date,High,Low,Open,Close,Volume,Return
2023-03-31,128.96,123.89,128.77,125.0,49574.91,-2.2673964034401917
2023-04-03,125.59,122.22,124.32,123.57,34082.84,-1.1440000000000006
2023-04-04,128.08,122.1,123.55,127.78,48112.92,3.4069758031884723
2023-04-06,128.5,125.44,126.54,125.95,26564.46,-1.4321490061042441
2023-04-07,127.03,124.51,126.0,125.25,20213.58,-0.5557761016276364
2023-04-10,124.98,120.3,124.98,123.23,34116.66,-1.6127744510977982
2023-04-11,123.0,117.4,122.0,118.68,53974.29,-3.6922827233628164
2023-04-12,118.98,113.39,118.66,113.4,57145.94,-4.448938321536911
2023-04-13,115.46,111.27,112.0,114.44,44065.37,0.9171075837742348
2023-04-14,115.59,109.5,114.42,110.55,59913.7,-3.3991611324711624
2023-04-17,113.36,110.39,111.3,111.88,41456.14,1.2030755314337283
2023-04-18,113.59,111.1,112.8,112.54,39390.15,0.5899177690382729
2023-04-19,112.27,110.16,112.04,110.82,31386.59,-1.528345477163684
2023-04-20,111.3,108.6,110.51,109.31,35067.24,-1.362569933225044
2023-04-21,110.1,107.15,109.31,107.16,39486.12,-1.966883176287626
2023-04-24,107.06,103.6,107.06,104.26,49282.19,-2.7062336692795785
2023-04-25,107.23,104.64,105.15,105.93,48989.21,1.6017648187224287
2023-04-26,106.6,103.68,105.27,105.99,35048.52,0.05664117813648506
2023-04-27,106.48,104.08,105.3,105.87,33034.58,-0.11321822813472604
2023-04-28,108.04,103.4,105.7,104.16,63303.9,-1.6151884386511828
2023-05-04,105.43,101.55,104.0,102.3,43175.21,-1.7857142857142905
2023-05-05,103.88,101.55,102.0,102.65,32721.25,0.3421309872922773
2023-05-08,103.4,100.57,102.65,100.86,33355.25,-1.743789576229915
2023-05-09,102.49,99.99,100.57,100.13,37954.24,-0.723775530438231
2023-05-10,100.95,99.21,100.0,100.05,24062.87,-0.0798961350244709
2023-05-11,100.75,99.26,100.11,99.38,24793.87,-0.669665167416289
2023-05-12,99.56,96.7,99.0,96.8,44639.7,-2.596095793922315
2023-05-15,97.25,95.0,96.8,97.25,45563.12,0.4648760330578483
2023-05-16,97.24,94.72,97.24,95.03,46378.89,-2.2827763496143905
2023-05-17,94.82,91.5,94.82,92.65,69444.71,-2.5044722719141266
2023-05-18,94.75,91.59,91.6,93.46,53333.0,0.8742579600647504
2023-05-19,98.32,91.88,92.87,96.13,86218.34,2.856837149582714
2023-05-22,98.98,93.57,95.8,97.77,69618.36,1.7060230937272491
2023-05-23,99.52,95.61,98.6,95.63,43676.81,-2.1888104735603986
2023-05-24,95.83,94.0,94.7,94.0,33763.96,-1.7044860399456185
2023-05-25,95.0,92.7,93.21,94.38,37152.17,0.4042553191489384
2023-05-26,95.31,93.0,94.37,93.17,26927.25,-1.2820512820512775
2023-05-29,94.1,92.43,93.18,93.33,27399.72,0.17172909734892716
2023-05-30,93.33,89.9,92.8,91.04,63879.79,-2.4536590592521113
2023-05-31,91.86,89.21,91.35,89.21,43803.89,-2.0101054481546754
2023-06-01,92.75,88.49,89.97,90.49,51635.5,1.434816724582455
2023-06-02,96.56,90.73,91.2,95.85,90173.71,5.923306442700849
2023-06-05,97.25,94.2,95.8,94.83,61355.34,-1.0641627543035992
2023-06-06,96.71,93.8,94.83,95.48,58108.24,0.6854370979647806
2023-06-07,96.68,90.58,95.68,90.68,97564.4,-5.027230833682439
2023-06-08,92.35,89.06,90.11,90.42,55472.38,-0.28672254080283066
2023-06-09,91.45,89.6,90.45,90.49,44405.28,0.0774165007741523
2023-06-12,99.48,89.66,90.6,98.15,133418.04,8.465023759531443
2023-06-13,99.4,96.01,97.64,97.63,74845.45,-0.5298013245033206
2023-06-14,99.2,97.28,97.8,98.36,85273.09,0.7477209874014124
2023-06-15,102.0,97.31,98.31,102.0,100854.82,3.7006913379422635
2023-06-16,101.26,98.55,99.8,99.58,69667.6,-2.3725490196078503
2023-06-19,99.86,97.7,99.01,98.2,54614.97,-1.3858204458726653
2023-06-20,98.86,96.39,98.17,97.15,43222.73,-1.0692464358452058
2023-06-21,98.18,96.09,96.87,96.25,42391.52,-0.9264024704065954
2023-06-26,96.24,93.2,95.25,94.2,43773.05,-2.129870129870126
2023-06-27,96.96,93.98,94.94,96.96,44077.01,2.9299363057324834
2023-06-28,97.9,95.76,96.56,96.26,36062.18,-0.7219471947194633
2023-06-29,96.25,93.86,95.5,93.87,46434.19,-2.482858923748188
2023-06-30,94.1,91.5,93.78,92.16,56929.2,-1.82166826462129
2023-07-03,95.38,91.67,92.37,94.5,53379.01,2.5390625
2023-07-04,95.0,93.2,94.6,93.87,43381.34,-0.6666666666666599
2023-07-05,94.01,92.0,93.91,92.92,42622.61,-1.0120379247896105
2023-07-06,92.59,87.99,92.16,88.38,105348.26,-4.885923374946199
2023-07-07,88.0,86.08,88.0,86.13,71503.29,-2.5458248472505107
2023-07-10,87.75,86.2,86.5,87.36,51103.36,1.4280738418669392
2023-07-11,88.4,86.2,87.0,88.27,47590.82,1.0416666666666519
2023-07-12,90.6,87.6,88.27,87.67,54021.04,-0.6797326384955227
2023-07-13,90.2,88.13,88.65,89.32,65008.62,1.8820577164366359
2023-07-14,89.66,87.19,89.22,87.88,47250.32,-1.6121809225257522
2023-07-17,88.24,86.66,87.5,88.24,27301.82,0.4096495220755614
2023-07-18,88.64,87.51,88.25,87.91,22692.14,-0.3739800543970939
2023-07-19,88.03,85.76,87.39,86.38,44796.57,-1.7404163348879509
2023-07-20,87.23,85.9,86.1,85.96,29899.06,-0.4862236628849326
2023-07-21,88.15,85.48,86.2,87.72,49560.45,2.047463936714755
2023-07-24,87.49,85.55,87.23,85.7,43427.18,-2.3027815777473704
2023-07-25,89.11,86.81,86.81,88.38,82229.32,3.1271878646440987
2023-07-26,88.88,87.17,88.38,87.59,42458.14,-0.8938673908123973
2023-07-27,88.87,86.3,87.51,86.85,66925.29,-0.8448453019751168
2023-07-28,88.99,85.65,86.27,88.75,131277.04,2.1876799078871745
2023-07-31,92.66,89.5,90.39,90.89,114091.2,2.4112676056337934
2023-08-01,91.7,89.18,91.0,89.49,65518.73,-1.540323467928273
2023-08-02,90.45,89.0,89.25,89.48,45545.8,-0.011174432897520514
2023-08-03,91.3,88.7,89.0,91.27,52477.47,2.000447027268648
2023-08-04,94.68,91.43,91.72,93.42,87575.3,2.355648077133776
2023-08-07,92.6,90.8,92.0,91.24,55096.78,-2.333547420252635
